start	end	duration	path	overlap_list
1448182440.95	1448183521.1	1080.157047	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm1w_2015-11-22-09-54-00_0.bag	[]
1448183592.39	1448183617.14	24.745521	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm1w_2015-11-22-10-13-12_0.bag	[]
1448183639.68	1448183696.42	56.742122	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm1w_2015-11-22-10-13-59_0.bag	[]
1448183704.22	1448184660.0	955.780115	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm1w_2015-11-22-10-15-04_0.bag	[]
1448186163.31	1448186182.69	19.383257	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-10-56-03_0.bag	[]
1448186267.99	1448186435.44	167.454709	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-10-57-47_0.bag	[]
1448186439.02	1448186452.34	13.324847	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-00-39_0.bag	[]
1448186459.86	1448186562.11	102.254856	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-00-59_0.bag	[]
1448186603.03	1448187020.23	417.195809	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-03-23_0.bag	[]
1448187159.65	1448187642.95	483.301725	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-12-39_0.bag	[]
1448187654.24	1448188520.8	866.559765	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-20-54_0.bag	[]
1448188608.08	1448192208.07	3599.998758	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-11-36-48_0.bag	[]
1448192208.08	1448192712.77	504.687263	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-12-36-48_1.bag	[]
1448192879.95	1448192972.15	92.20428	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-12-47-59_0.bag	[]
1448192983.86	1448193380.17	396.309629	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-12-49-43_0.bag	[]
1448193802.98	1448194355.38	552.403397	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-13-03-22_0.bag	[]
1448232247.09	1448233126.46	879.37074	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/log_to_process-from_LeNovo_GermanBmBox/log_fbm3w_2015-11-22-23-44-07_0.bag	[]
